8-graphwave, h:0.37027801211049316, c:0.6628841548893212, v:0.47514598379986206, s:0.2089723408504229, a:0.7552083333333334, M:0.6862193586411122, m:0.7552083333333334
8-struc2vec, h:0.4683446258688733, c:0.5517996874486307, v:0.5066585478132388, s:0.5349509119987488, a:0.59375, M:0.5331681056441658, m:0.59375
8-node2vec, h:0.16804240201754414, c:0.3031126047989307, v:0.21621661430013198, s:0.018070027232170105, a:0.3125, M:0.13333700365196705, m:0.3125
9-HSD-multi, h:0.3507231647619823, c:0.5161522150986951, v:0.4176529696977114, s:0.1595645212491556, a:0.78125, M:0.6579030539685186, m:0.78125
9-HSD-single, h:0.5066141156774564, c:0.6689128201061618, v:0.5765596117072304, s:0.2475356103445726, a:0.8489583333333334, M:0.8020975735788761, m:0.8489583333333334
9-graphwave, h:0.3504820556110378, c:0.691343667919666, v:0.4651517895814717, s:0.10345646806277294, a:0.828125, M:0.7962946864493494, m:0.828125
9-struc2vec, h:0.4726525616181682, c:0.5778299706666231, v:0.5199759299591821, s:0.40811431407928467, a:0.578125, M:0.486910269999515, m:0.578125
9-node2vec, h:0.2501197060536562, c:0.33211340758611213, v:0.2853431243806284, s:0.11521932482719421, a:0.3072916666666667, M:0.12458028083028083, m:0.3072916666666667
0-HSD-multi, h:0.3754364515928816, c:0.589913141636063, v:0.4588491012940779, s:0.09238593864424294, a:0.7604166666666666, M:0.6409500222832631, m:0.7604166666666666
0-HSD-single, h:0.3394986720677604, c:0.7158095523761113, v:0.460560027594162, s:0.24962542976923285, a:0.7916666666666666, M:0.7183609915244444, m:0.7916666666666666
0-graphwave, h:0.11178098890883766, c:0.5503051115893355, v:0.18581767395134707, s:0.10894986657815087, a:0.7760416666666666, M:0.7239083813012385, m:0.7760416666666666
0-struc2vec, h:0.49654267424636095, c:0.5851470801156766, v:0.5372159527561569, s:0.5798125267028809, a:0.5208333333333334, M:0.4454412614847153, m:0.5208333333333334
0-node2vec, h:0.1113385826525415, c:0.32698532836952954, v:0.16611497613237042, s:-0.04731312394142151, a:0.2708333333333333, M:0.1285317520433412, m:0.2708333333333333
1-HSD-multi, h:0.4038783466455933, c:0.6296763628809331, v:0.4921126013322759, s:0.10871874829304058, a:0.71875, M:0.6099530696451879, m:0.71875
1-HSD-single, h:0.35359881354405653, c:0.6091458150215833, v:0.4474566381904746, s:0.1572502981192242, a:0.7864583333333334, M:0.7174338724285799, m:0.7864583333333334
1-graphwave, h:0.2037472300986139, c:0.6413745490958236, v:0.30925315392672253, s:0.2178901568807328, a:0.7291666666666666, M:0.7116052458332043, m:0.7291666666666665
1-struc2vec, h:0.4917268561649137, c:0.5768956456366175, v:0.5309172915335211, s:0.4128071069717407, a:0.5833333333333334, M:0.48451637360696564, m:0.5833333333333334
1-node2vec, h:0.15116677573048745, c:0.19589087586401582, v:0.1706471069768135, s:0.07691318541765213, a:0.2604166666666667, M:0.14024240421562917, m:0.2604166666666667
2-HSD-multi, h:0.476158996295199, c:0.6795300488315608, v:0.559950528852809, s:0.22987542791277024, a:0.7604166666666666, M:0.6895912038348372, m:0.7604166666666666
2-HSD-single, h:0.4197008164846905, c:0.6838016310096361, v:0.5201476507822296, s:0.1479066669392924, a:0.8333333333333334, M:0.7977238740791373, m:0.8333333333333334
2-graphwave, h:0.1754160054036549, c:0.7092094724488953, v:0.28126409597295104, s:0.11231392473890045, a:0.796875, M:0.7892776906486585, m:0.796875
2-struc2vec, h:0.5151191831862678, c:0.6222510472661577, v:0.5636396005846582, s:0.49707555770874023, a:0.6354166666666666, M:0.6246493767650367, m:0.6354166666666666
2-node2vec, h:0.19596010020482965, c:0.340331624574434, v:0.24871321399534393, s:0.05221056938171387, a:0.28125, M:0.1483382987175122, m:0.28125
3-HSD-multi, h:0.47240400943651095, c:0.6260449101966884, v:0.5384795239509059, s:0.1692622531504139, a:0.7447916666666666, M:0.6179082013876535, m:0.7447916666666666
3-HSD-single, h:0.41735612834659214, c:0.6304527514910901, v:0.502235330375399, s:0.06299282687395069, a:0.84375, M:0.8161443642999082, m:0.84375
3-graphwave, h:0.19107296312929078, c:0.7093283952908866, v:0.3010512524276471, s:0.2118989803840743, a:0.8229166666666666, M:0.8240079818700913, m:0.8229166666666666
3-struc2vec, h:0.4848224087952021, c:0.5911627154139592, v:0.5327377214207547, s:0.5113525390625, a:0.609375, M:0.5400905133513829, m:0.609375
3-node2vec, h:0.1584637293676058, c:0.26099252377852855, v:0.19719743522622135, s:0.04576975479722023, a:0.3697916666666667, M:0.15938983804800894, m:0.3697916666666667
4-HSD-multi, h:0.45318689058791883, c:0.6419948206448136, v:0.531315732462491, s:0.191713980229546, a:0.8177083333333334, M:0.7472500339374587, m:0.8177083333333333
4-HSD-single, h:0.5738313165920191, c:0.7112891339912635, v:0.6352089098738576, s:0.23134082181047644, a:0.828125, M:0.7865789073771198, m:0.828125
4-graphwave, h:0.2195693716662547, c:0.7165225958589898, v:0.33613452869029, s:0.0607792364391929, a:0.84375, M:0.8026744073066461, m:0.84375
4-struc2vec, h:0.47574066934092635, c:0.5710684722696443, v:0.5190640517698693, s:0.51088547706604, a:0.609375, M:0.533038986042328, m:0.609375
4-node2vec, h:0.16347053058176472, c:0.23412672269736287, v:0.19252054317306214, s:0.03503889590501785, a:0.3177083333333333, M:0.14314171704002213, m:0.3177083333333333
5-HSD-multi, h:0.5006655856726194, c:0.6490405300999722, v:0.5652788180732693, s:0.15445117619330387, a:0.7604166666666666, M:0.6878944336648072, m:0.7604166666666666
5-HSD-single, h:0.4356302090299034, c:0.6221952197730941, v:0.5124608016917651, s:0.21855804305925877, a:0.8177083333333334, M:0.780052046299924, m:0.8177083333333333
5-graphwave, h:0.18553474671951592, c:0.6701229538396577, v:0.29060941642978066, s:0.11832942906255454, a:0.8020833333333334, M:0.7806176554533939, m:0.8020833333333334
5-struc2vec, h:0.46374433448904406, c:0.5666083445344524, v:0.5100416876696965, s:0.49531254172325134, a:0.625, M:0.5841059233164496, m:0.625
5-node2vec, h:0.17519995643823016, c:0.3085023931567194, v:0.22348291624966435, s:0.07027750462293625, a:0.3333333333333333, M:0.1559121333820129, m:0.3333333333333333
6-HSD-multi, h:0.36590304356052644, c:0.6820890728493852, v:0.4762983687128187, s:0.1567852842974173, a:0.734375, M:0.5808425610248437, m:0.734375
6-HSD-single, h:0.45642603836181683, c:0.7232542328385605, v:0.5596636178157247, s:0.24032605541282512, a:0.828125, M:0.7936868686868687, m:0.828125
6-graphwave, h:0.48545330432989503, c:0.732932282427158, v:0.5840587778149141, s:0.3497540417188208, a:0.7760416666666666, M:0.7207710338939153, m:0.7760416666666666
6-struc2vec, h:0.5276477576752453, c:0.6234187078956095, v:0.5715490688902684, s:0.5586792826652527, a:0.6510416666666666, M:0.5871691712389902, m:0.6510416666666666
6-node2vec, h:0.1974140359661242, c:0.3066641436342538, v:0.24020006709644867, s:0.15983037650585175, a:0.25, M:0.1317418213969938, m:0.25
7-HSD-multi, h:0.49027943473613605, c:0.6370435383376641, v:0.554108012235197, s:0.25327563427085964, a:0.828125, M:0.7423457961913289, m:0.828125
7-HSD-single, h:0.4805133983373138, c:0.7035528017174538, v:0.5710264301900606, s:0.2123196400140169, a:0.8958333333333334, M:0.8549827767608402, m:0.8958333333333334
7-graphwave, h:0.3551988904340221, c:0.7160803291119703, v:0.4748546106774945, s:0.27638887270435514, a:0.84375, M:0.7874247978543645, m:0.84375
7-struc2vec, h:0.49679040792182033, c:0.5878542603795872, v:0.5384995959458332, s:0.41849997639656067, a:0.5729166666666666, M:0.4869084799927877, m:0.5729166666666666
7-node2vec, h:0.17436145036735984, c:0.3324385884927946, v:0.22874692187494558, s:0.08446068316698074, a:0.2552083333333333, M:0.12466617115422673, m:0.2552083333333333
8-HSD-multi, h:0.44701039908157847, c:0.5866523549861699, v:0.5073989602363633, s:0.19018631301353028, a:0.7864583333333334, M:0.6457638807659966, m:0.7864583333333334
8-HSD-single, h:0.47160039970197193, c:0.7018975645503703, v:0.5641512504926949, s:0.10669502167015447, a:0.8125, M:0.7671904517299254, m:0.8125
8-graphwave, h:0.3236640466887373, c:0.6538553927450296, v:0.432992887563847, s:0.14826540763405238, a:0.8125, M:0.7668763864344172, m:0.8125
8-struc2vec, h:0.47682795021526875, c:0.5665902268914046, v:0.5178480927939828, s:0.43393972516059875, a:0.625, M:0.5764009739486923, m:0.625
8-node2vec, h:0.1370788363155327, c:0.16832680719518406, v:0.15110423360736092, s:0.03348543494939804, a:0.2760416666666667, M:0.1329656862745098, m:0.2760416666666667
9-HSD-multi, h:0.4880826712151182, c:0.6682160008482121, v:0.5641183519837445, s:0.2727153785361292, a:0.765625, M:0.6640134134857157, m:0.765625
9-HSD-single, h:0.4705815391120441, c:0.6735348755801812, v:0.5540573919331857, s:0.12247707094563516, a:0.8020833333333334, M:0.7564403797956429, m:0.8020833333333334
9-graphwave, h:0.3516686767874804, c:0.7502802606526806, v:0.47887893443850604, s:0.2345777442331428, a:0.796875, M:0.7466387840585558, m:0.796875
9-struc2vec, h:0.5244622928916459, c:0.6211986527591766, v:0.568746400938373, s:0.44057533144950867, a:0.6197916666666666, M:0.5432956012179746, m:0.6197916666666666
9-node2vec, h:0.16031611614148963, c:0.21851809396741684, v:0.1849461912187203, s:0.11155486106872559, a:0.2552083333333333, M:0.13219352198592554, m:0.2552083333333333
0-HSD-multi, h:0.37906872339017617, c:0.5889597592179795, v:0.46125961800922755, s:0.143651145827277, a:0.7447916666666666, M:0.6729563212713279, m:0.7447916666666666
0-HSD-single, h:0.47542320147545897, c:0.658994311222035, v:0.5523560447340173, s:0.29245347891254786, a:0.8072916666666666, M:0.7465810300684944, m:0.8072916666666666
0-graphwave, h:0.20540594318012903, c:0.6394642546370453, v:0.31093476534752595, s:0.2609064220431678, a:0.796875, M:0.7599946272784075, m:0.796875
0-struc2vec, h:0.4784936174615158, c:0.5760797450971267, v:0.5227715604517819, s:0.49230360984802246, a:0.5729166666666666, M:0.554416858047489, m:0.5729166666666666
0-node2vec, h:0.17618613484846862, c:0.3094317503125394, v:0.22452873237519774, s:0.08956874161958694, a:0.3854166666666667, M:0.20728744939271254, m:0.38541666666666663
1-HSD-multi, h:0.47996643412163087, c:0.5776606209312592, v:0.5243014672066959, s:0.23648576557684206, a:0.8072916666666666, M:0.7146994060083898, m:0.8072916666666666
1-HSD-single, h:0.472633641103007, c:0.6709024148382271, v:0.554579891910442, s:0.19326086383068297, a:0.8177083333333334, M:0.7599990692145474, m:0.8177083333333333
1-graphwave, h:0.4199286739148997, c:0.7270915541362808, v:0.5323822277518685, s:0.23203224775660825, a:0.8177083333333334, M:0.7808286129266521, m:0.8177083333333333
1-struc2vec, h:0.45009736070328216, c:0.5592934930183575, v:0.4987889956361817, s:0.46362701058387756, a:0.5677083333333334, M:0.5183007021210287, m:0.5677083333333334
1-node2vec, h:0.11119092705979225, c:0.319958303549299, v:0.1650308425315548, s:-0.06360622495412827, a:0.328125, M:0.16894963061629728, m:0.328125
2-HSD-multi, h:0.4131633484418571, c:0.5944084004016025, v:0.48748442050661284, s:0.03637317144203824, a:0.84375, M:0.7878896418782566, m:0.84375
2-HSD-single, h:0.4080633853381596, c:0.6255592629342414, v:0.49392847764945097, s:0.1301310712595607, a:0.8958333333333334, M:0.8692363646962045, m:0.8958333333333334
2-graphwave, h:0.19833358815873894, c:0.7089606511479924, v:0.30995613928504334, s:0.13471585169876768, a:0.8802083333333334, M:0.861142925239762, m:0.8802083333333334
2-struc2vec, h:0.4495762840119008, c:0.5412111668524685, v:0.49115621124794717, s:0.4407477080821991, a:0.640625, M:0.6136038030041868, m:0.640625
2-node2vec, h:0.17169776949579163, c:0.23774325705250005, v:0.19939373097368085, s:0.07987520843744278, a:0.3385416666666667, M:0.1463075668022123, m:0.3385416666666667
3-HSD-multi, h:0.343671839027267, c:0.5564969537364719, v:0.42492548739996566, s:0.05551179340174905, a:0.7864583333333334, M:0.6899376148501731, m:0.7864583333333334
3-HSD-single, h:0.38476560174413377, c:0.6060201289269764, v:0.4706884492930751, s:0.05593785055322872, a:0.875, M:0.8525545164870184, m:0.875
3-graphwave, h:0.18869517438022052, c:0.7513155253268532, v:0.30163404333651905, s:0.14682220420155362, a:0.8072916666666666, M:0.7671903890106435, m:0.8072916666666666
3-struc2vec, h:0.4822608343420507, c:0.6060345903351412, v:0.5371092086725618, s:0.5226067900657654, a:0.5625, M:0.5000330243000043, m:0.5625
3-node2vec, h:0.1824948604883185, c:0.33055844957875175, v:0.23516159804610948, s:0.1267944723367691, a:0.3020833333333333, M:0.15356627606627607, m:0.3020833333333333
4-HSD-multi, h:0.3362693655448647, c:0.562199830892035, v:0.42082818463497995, s:0.0478293423587798, a:0.7708333333333334, M:0.7005797558909952, m:0.7708333333333333
4-HSD-single, h:0.46850651835525214, c:0.6497387995863154, v:0.5444366418539512, s:0.13666193490333814, a:0.8072916666666666, M:0.7551870150884928, m:0.8072916666666666
4-graphwave, h:0.31084039763876403, c:0.6490848666006155, v:0.42036980492499143, s:0.1369521255044655, a:0.8177083333333334, M:0.7951415034802316, m:0.8177083333333333
4-struc2vec, h:0.47281484813375263, c:0.5810226639939313, v:0.5213633780864582, s:0.5513190627098083, a:0.5416666666666666, M:0.5406372570040451, m:0.5416666666666666
4-node2vec, h:0.14555140672820727, c:0.30739556304606, v:0.19755891797073338, s:0.011797712184488773, a:0.3802083333333333, M:0.18400749063670413, m:0.3802083333333333
5-HSD-multi, h:0.5389455426745047, c:0.6473698670438336, v:0.5882029373417613, s:0.30651144766945704, a:0.8385416666666666, M:0.7524266771679018, m:0.8385416666666666
5-HSD-single, h:0.5195863532529981, c:0.6241823982564385, v:0.5671017950906095, s:0.26262214380160404, a:0.8645833333333334, M:0.8352440481654402, m:0.8645833333333333
5-graphwave, h:0.4234959686641573, c:0.6244394230047108, v:0.5047020654514337, s:0.22372509443021502, a:0.84375, M:0.8229879290849548, m:0.84375
5-struc2vec, h:0.4559916392023284, c:0.5495465135681057, v:0.498416922022162, s:0.49161049723625183, a:0.5677083333333334, M:0.5441921275643384, m:0.5677083333333334
5-node2vec, h:0.11434574198198107, c:0.2251836176566192, v:0.151673409748955, s:0.008844316005706787, a:0.3072916666666667, M:0.1540874605293831, m:0.3072916666666667
6-HSD-multi, h:0.42175685393285806, c:0.6030272440254215, v:0.49635991382512223, s:0.1912224158826419, a:0.7552083333333334, M:0.6640141307382059, m:0.7552083333333334
6-HSD-single, h:0.5583216068210937, c:0.657832995944111, v:0.6040060605458382, s:0.3406396098166029, a:0.8541666666666666, M:0.8132201149889701, m:0.8541666666666666
6-graphwave, h:0.17790032347998758, c:0.6669782614863274, v:0.28088213048332417, s:0.31981857223422727, a:0.8229166666666666, M:0.7928741469134708, m:0.8229166666666666
6-struc2vec, h:0.48218866617741796, c:0.5711883925080222, v:0.5229287401857361, s:0.4693850576877594, a:0.59375, M:0.5601865051746253, m:0.59375
6-node2vec, h:0.1894840827665274, c:0.24599900797758112, v:0.21407442621232578, s:0.10481991618871689, a:0.3177083333333333, M:0.14965576727044616, m:0.3177083333333333
7-HSD-multi, h:0.4323151791387168, c:0.6048710501368125, v:0.5042391212200591, s:0.11837797186791858, a:0.75, M:0.6711653548913414, m:0.75
7-HSD-single, h:0.5284404789555374, c:0.6516976569822384, v:0.58363239268806, s:0.1965697471450338, a:0.84375, M:0.7959315291116094, m:0.84375
7-graphwave, h:0.18450841873963383, c:0.7068412525125237, v:0.2926307508877365, s:0.11102103841067762, a:0.8541666666666666, M:0.8189011091199194, m:0.8541666666666666
7-struc2vec, h:0.4746862531118794, c:0.5581888696596188, v:0.5130621838514307, s:0.42547693848609924, a:0.6875, M:0.6202146464646464, m:0.6875
7-node2vec, h:0.14642403311893026, c:0.3426922087255722, v:0.20517975494252763, s:-0.03160729631781578, a:0.3177083333333333, M:0.1442515697290152, m:0.3177083333333333
8-HSD-multi, h:0.38247483874309673, c:0.5892361818019991, v:0.4638580994787814, s:0.14909996695275285, a:0.7916666666666666, M:0.7089410140231642, m:0.7916666666666666
8-HSD-single, h:0.500473400623156, c:0.7107026823518401, v:0.5873428203683692, s:0.15990590973624547, a:0.8489583333333334, M:0.7913253677208211, m:0.8489583333333334
8-graphwave, h:0.33255106205185964, c:0.7214506306943026, v:0.45525386743976437, s:0.20717818664298818, a:0.8541666666666666, M:0.8164605930501023, m:0.8541666666666666
8-struc2vec, h:0.4575866195318785, c:0.5730772081196595, v:0.5088612898965561, s:0.44721266627311707, a:0.5729166666666666, M:0.5297519712764236, m:0.5729166666666666
8-node2vec, h:0.16064935405775593, c:0.32778024235198583, v:0.2156203661440978, s:0.011225367896258831, a:0.3385416666666667, M:0.15587337909992374, m:0.3385416666666667
9-HSD-multi, h:0.497827150664539, c:0.6311151483039305, v:0.5566028597005357, s:0.1960083859985903, a:0.734375, M:0.6396291290830672, m:0.734375
9-HSD-single, h:0.4742681940322535, c:0.6516008203001908, v:0.5489689126171398, s:0.14648783711898403, a:0.8020833333333334, M:0.7699978002470305, m:0.8020833333333334
9-graphwave, h:0.19686945387302357, c:0.662138686667852, v:0.30350092270469753, s:-0.003067633499201102, a:0.8229166666666666, M:0.8039194199819821, m:0.8229166666666666
9-struc2vec, h:0.49427976227450643, c:0.6005597336798317, v:0.5422612601971539, s:0.47890448570251465, a:0.5833333333333334, M:0.5284647005523625, m:0.5833333333333334
9-node2vec, h:0.19627373592012556, c:0.3111385131108122, v:0.2407049434597652, s:0.141532763838768, a:0.234375, M:0.11856101328390485, m:0.234375
0-HSD-multi, h:0.4492291890700374, c:0.6632322496373976, v:0.5356469452386304, s:0.2524733575812609, a:0.7604166666666666, M:0.6207815179711732, m:0.7604166666666666
0-HSD-single, h:0.5138633223668467, c:0.7028925172508067, v:0.5936945974219351, s:0.15314921817863916, a:0.8229166666666666, M:0.7397069305569065, m:0.8229166666666666
0-graphwave, h:0.44128273328767315, c:0.6589883498852139, v:0.5285973333107891, s:0.2850779796747783, a:0.8177083333333334, M:0.7617340845951688, m:0.8177083333333333
0-struc2vec, h:0.49155254147837346, c:0.6049851528196374, v:0.5424017632436339, s:0.3087179958820343, a:0.6614583333333334, M:0.573739001117251, m:0.6614583333333334
0-node2vec, h:0.16783631726948972, c:0.24935201360387768, v:0.20063036556844493, s:0.1320260912179947, a:0.328125, M:0.1426315215935079, m:0.328125
1-HSD-multi, h:0.436360428855563, c:0.6413313163835404, v:0.5193537196362857, s:0.10403419952363319, a:0.78125, M:0.7147980637670707, m:0.78125
1-HSD-single, h:0.5388163000944913, c:0.6743273222470998, v:0.5990033597580104, s:0.22980310549747218, a:0.78125, M:0.7348994536051527, m:0.78125
1-graphwave, h:0.19838016980805917, c:0.6949154321218763, v:0.30864909919794126, s:0.2979932712219464, a:0.7552083333333334, M:0.7253877879915296, m:0.7552083333333334
1-struc2vec, h:0.4941151394462488, c:0.6020333456864475, v:0.5427618513182353, s:0.5268527269363403, a:0.6302083333333334, M:0.5313914394830019, m:0.6302083333333334
1-node2vec, h:0.14585942106197472, c:0.18862009786834089, v:0.16450644490110608, s:0.13266180455684662, a:0.203125, M:0.09727144283554934, m:0.203125
2-HSD-multi, h:0.49904259011343655, c:0.6664542829606634, v:0.5707249487227707, s:0.3482248598807976, a:0.8333333333333334, M:0.7863090950631111, m:0.8333333333333334
2-HSD-single, h:0.5367913584225534, c:0.6718558120522624, v:0.5967769632455138, s:0.34598457182520015, a:0.875, M:0.841305141195234, m:0.875
2-graphwave, h:0.40646384180273554, c:0.747442478503625, v:0.5265736671907322, s:0.14076452814375404, a:0.8125, M:0.7992679978986393, m:0.8125
2-struc2vec, h:0.4660671470740217, c:0.580230584718311, v:0.5169205763287048, s:0.5454807877540588, a:0.640625, M:0.5545855965211628, m:0.640625
2-node2vec, h:0.16104343026443688, c:0.24419211338983365, v:0.19408729663344632, s:0.12000908702611923, a:0.24479166666666666, M:0.12091347292891105, m:0.24479166666666666
3-HSD-multi, h:0.35657577328370293, c:0.5606006988313469, v:0.43589567278846836, s:-0.0007427316799490657, a:0.828125, M:0.7848914127620488, m:0.828125
3-HSD-single, h:0.5215824915296631, c:0.6317388434237114, v:0.5714000252363806, s:0.3145126636763072, a:0.890625, M:0.8746450582063071, m:0.890625
3-graphwave, h:0.414039503505655, c:0.7163914703480732, v:0.5247810358334762, s:0.15778770246025628, a:0.8697916666666666, M:0.8477710944636442, m:0.8697916666666666
3-struc2vec, h:0.4914691879715323, c:0.5786780177685222, v:0.5315201758490685, s:0.4559800326824188, a:0.5989583333333334, M:0.5750017966155591, m:0.5989583333333334
3-node2vec, h:0.20944999429753575, c:0.25584027740753756, v:0.2303325382141422, s:0.16385458409786224, a:0.24479166666666666, M:0.1237909992372235, m:0.24479166666666666
4-HSD-multi, h:0.5004831519492269, c:0.6193646902035602, v:0.553613769104967, s:0.2543210336642793, a:0.8125, M:0.7304350031641499, m:0.8125
4-HSD-single, h:0.560904190664957, c:0.7078628786123305, v:0.6258725729002077, s:0.29522199007550004, a:0.8333333333333334, M:0.7681691693161632, m:0.8333333333333334
4-graphwave, h:0.16532311980666684, c:0.6848387214143538, v:0.26634851977364976, s:0.22254292639053874, a:0.8333333333333334, M:0.7868012186672627, m:0.8333333333333334
4-struc2vec, h:0.47939485752770417, c:0.5749051580604216, v:0.5228238115629259, s:0.41188034415245056, a:0.6354166666666666, M:0.5714040408367402, m:0.6354166666666666
4-node2vec, h:0.1702984092420861, c:0.37608836086956116, v:0.23443924009163924, s:0.06129027530550957, a:0.23958333333333334, M:0.10539185622441541, m:0.23958333333333334
5-HSD-multi, h:0.40756820369166935, c:0.6361850911757145, v:0.49683927437824527, s:0.08652580385258561, a:0.7708333333333334, M:0.6288961960959932, m:0.7708333333333333
5-HSD-single, h:0.4461561721725867, c:0.6279025361188398, v:0.521652289301544, s:0.29657721598627645, a:0.8177083333333334, M:0.6888884428734412, m:0.8177083333333333
5-graphwave, h:0.31966067164729217, c:0.6880427965906042, v:0.4365177443813477, s:0.14730514231563893, a:0.796875, M:0.7469174821072166, m:0.796875
5-struc2vec, h:0.507522795294804, c:0.5986891470429495, v:0.5493493204887628, s:0.4741905629634857, a:0.59375, M:0.49709542035992477, m:0.59375
5-node2vec, h:0.15854058830318274, c:0.23555992120478395, v:0.18952428422426526, s:0.08142784237861633, a:0.22916666666666666, M:0.10221069749382009, m:0.22916666666666666
6-HSD-multi, h:0.5301432892300939, c:0.6623627419427405, v:0.5889230804671632, s:0.40054397125614677, a:0.734375, M:0.6877796797426797, m:0.734375
6-HSD-single, h:0.5173985996078638, c:0.6226288500877055, v:0.5651570849401196, s:0.17792123439039984, a:0.8020833333333334, M:0.7600122430559763, m:0.8020833333333334
6-graphwave, h:0.18952448294944602, c:0.6317895726934817, v:0.29158052580471416, s:0.10058340330466393, a:0.796875, M:0.7692447029455487, m:0.796875
6-struc2vec, h:0.4785932056658833, c:0.5665077513012257, v:0.5188527652230585, s:0.4507071077823639, a:0.578125, M:0.5310477767556548, m:0.578125
6-node2vec, h:0.1611735381296464, c:0.29495665297687623, v:0.20844578272635916, s:0.09023848921060562, a:0.3333333333333333, M:0.13617939810948929, m:0.3333333333333333
7-HSD-multi, h:0.5117792930531733, c:0.6939016134555356, v:0.5890853463227921, s:0.16792587294446157, a:0.7552083333333334, M:0.6752429557570132, m:0.7552083333333334
7-HSD-single, h:0.49631216896606933, c:0.6872714144857371, v:0.5763871198635694, s:0.1805612036230956, a:0.8072916666666666, M:0.7491340928531456, m:0.8072916666666666
7-graphwave, h:0.19212355762752964, c:0.6903357052385936, v:0.30059121645339754, s:0.06602633697277692, a:0.828125, M:0.7732081171903153, m:0.828125
7-struc2vec, h:0.49068165473269854, c:0.6046071329647578, v:0.5417194657675743, s:0.4443882703781128, a:0.5989583333333334, M:0.5329143653414107, m:0.5989583333333334
7-node2vec, h:0.26887969335849965, c:0.2940323060284039, v:0.2808940522444621, s:0.16152481734752655, a:0.3645833333333333, M:0.1624622246581556, m:0.36458333333333326
8-HSD-multi, h:0.39880487784567165, c:0.6336632359793537, v:0.48952211896176023, s:0.08269263734517994, a:0.8020833333333334, M:0.7281878795953609, m:0.8020833333333334
8-HSD-single, h:0.39379370945230824, c:0.6555990795207396, v:0.4920384362287087, s:0.13548358640091718, a:0.84375, M:0.7942983727036392, m:0.84375
8-graphwave, h:0.3840144564078425, c:0.7463314997267668, v:0.5071050745343555, s:0.20805168945145433, a:0.8333333333333334, M:0.7974260238385625, m:0.8333333333333334
8-struc2vec, h:0.4835571031525436, c:0.5629030636633939, v:0.5202219510160089, s:0.45711302757263184, a:0.5885416666666666, M:0.5905961630430784, m:0.5885416666666666
8-node2vec, h:0.1279787714112445, c:0.14684228879444103, v:0.13676314105667606, s:0.06697700172662735, a:0.2916666666666667, M:0.12768458312492786, m:0.2916666666666667
9-HSD-multi, h:0.5100011033555232, c:0.6721877755698195, v:0.5799690951488847, s:0.16013101575462288, a:0.71875, M:0.5992455724225174, m:0.71875
9-HSD-single, h:0.5178685856944767, c:0.6820534325775592, v:0.5887283358724502, s:0.23905439318161992, a:0.8020833333333334, M:0.7507596163856045, m:0.8020833333333334
9-graphwave, h:0.3616231211287016, c:0.7373125173012265, v:0.4852499899533116, s:0.20313098809248106, a:0.8177083333333334, M:0.7959071095341208, m:0.8177083333333333
9-struc2vec, h:0.47774621262282363, c:0.577595478675357, v:0.5229473158134759, s:0.5014159679412842, a:0.5416666666666666, M:0.4992792312997832, m:0.5416666666666666
9-node2vec, h:0.2232451108977875, c:0.2709123296662829, v:0.24477969211954315, s:0.17292912304401398, a:0.34375, M:0.1704367614180773, m:0.34375
