,0,1
44,7.5706963539123535,-12.972346305847168
46,-39.69145584106445,-35.43478775024414
47,-39.65704345703125,-35.19424819946289
48,13.531110763549805,-10.979856491088867
49,17.417381286621094,-8.97641658782959
51,-36.39531326293945,-37.614166259765625
52,-36.53599166870117,-37.44736099243164
53,16.097280502319336,-14.20927619934082
54,14.642423629760742,-16.795909881591797
56,-36.15565490722656,-33.57691955566406
57,-36.57054138183594,-33.82188415527344
58,10.347389221191406,-17.892927169799805
59,12.034004211425781,-10.280562400817871
61,-37.61032485961914,-38.99406814575195
62,-37.53824234008789,-39.06120300292969
63,12.440352439880371,-8.757948875427246
64,7.066509246826172,-21.83702278137207
66,-37.46015167236328,-32.80189514160156
67,-37.16804504394531,-32.52114486694336
68,9.381522178649902,-7.767397880554199
69,20.96367645263672,-13.081003189086914
71,-37.767051696777344,-35.84669494628906
72,-37.673152923583984,-35.700321197509766
73,9.007284164428711,-19.03472900390625
74,11.669219017028809,-11.537458419799805
76,-38.91925811767578,-37.03467559814453
77,-38.683589935302734,-36.8292236328125
78,21.088512420654297,-13.314440727233887
79,12.98088264465332,-9.71619987487793
81,4.084324836730957,44.0223274230957
82,2.735466241836548,42.78999328613281
83,2.710580825805664,43.84375762939453
84,3.9146533012390137,42.923370361328125
85,3.338801145553589,44.418495178222656
86,3.361030340194702,43.43323516845703
88,24.944053649902344,35.687225341796875
89,25.026243209838867,34.916439056396484
90,25.822031021118164,34.94999313354492
91,25.825773239135742,36.3123779296875
92,24.987150192260742,36.36418914794922
93,26.265474319458008,35.68933868408203
95,18.546987533569336,52.79920959472656
96,19.084957122802734,53.48577880859375
97,18.706239700317383,54.12745666503906
98,18.100614547729492,53.35687255859375
99,19.450950622558594,52.73207473754883
100,20.17144775390625,53.40205764770508
102,15.71323299407959,45.40275955200195
103,13.400041580200195,39.81398010253906
104,15.890420913696289,38.64657974243164
105,15.197858810424805,39.904052734375
106,14.350261688232422,38.179569244384766
107,13.514900207519531,42.286293029785156
109,15.734935760498047,41.584468841552734
110,16.112993240356445,46.80579376220703
111,17.155431747436523,46.49483108520508
112,14.659242630004883,44.86518478393555
113,16.18735122680664,46.193756103515625
114,16.986284255981445,44.568824768066406
116,11.149007797241211,41.70943832397461
117,12.401768684387207,43.999168395996094
118,16.306846618652344,36.366329193115234
119,14.708335876464844,46.25829315185547
120,11.867449760437012,43.19535446166992
121,11.272644996643066,41.03717803955078
123,13.606575965881348,38.794986724853516
124,12.909982681274414,37.94865036010742
125,16.56130599975586,36.979190826416016
126,12.730224609375,36.01835250854492
127,14.245072364807129,36.617340087890625
128,14.63271713256836,41.02920150756836
130,18.145837783813477,40.88563919067383
131,15.664815902709961,37.50608825683594
132,11.99321174621582,44.84833526611328
133,16.627050399780273,42.52121353149414
134,13.16849422454834,35.86473083496094
135,17.169048309326172,39.51195526123047
137,-3.2113513946533203,-63.02060317993164
138,-42.283485412597656,17.217369079589844
139,10.754051208496094,-11.841853141784668
140,17.56621551513672,-9.803297996520996
141,15.845924377441406,-26.422286987304688
142,-42.95244216918945,17.56741714477539
144,-1.7885499000549316,-61.29228210449219
145,-43.05702209472656,14.581086158752441
146,14.907453536987305,-11.268614768981934
147,12.334783554077148,-17.28270149230957
148,19.59960174560547,-18.29176902770996
149,-45.3995361328125,9.613286018371582
151,-5.431286334991455,-63.04172897338867
152,-37.17707061767578,15.584277153015137
153,8.40584659576416,-15.5054292678833
154,11.02123737335205,-19.967100143432617
155,13.494292259216309,-14.621845245361328
156,-37.42720413208008,16.12859344482422
158,-4.153680324554443,-62.52647018432617
159,-38.494300842285156,16.014272689819336
160,12.772110939025879,-19.216476440429688
161,14.316685676574707,-11.787715911865234
162,11.840930938720703,-21.659807205200195
163,-36.26985168457031,15.508941650390625
165,-5.334164142608643,-62.43753433227539
166,-44.10710144042969,22.759714126586914
167,14.00309944152832,-9.6246919631958
168,14.272235870361328,-20.137786865234375
169,13.862356185913086,-14.837543487548828
170,-41.941802978515625,18.592071533203125
172,-1.5818004608154297,-61.980064392089844
173,-46.9682502746582,23.02178382873535
174,18.955320358276367,-6.629212856292725
175,12.372501373291016,-13.371309280395508
176,8.999601364135742,-14.083779335021973
177,-44.80495071411133,15.054939270019531
179,-3.7508535385131836,-63.33127975463867
180,-41.418418884277344,18.910446166992188
181,3.7734105587005615,-11.10306453704834
182,14.54940128326416,-17.677621841430664
183,8.422090530395508,-11.626184463500977
184,-41.2796516418457,17.360694885253906
186,-3.054892063140869,-62.0284423828125
187,-43.04627990722656,15.812801361083984
188,8.559167861938477,-16.02199935913086
189,12.343310356140137,-20.0521240234375
190,8.061412811279297,-13.221746444702148
191,-43.11801528930664,16.64094352722168
